x,y,z
68,17,5
68,18,0
68,18,5
68,19,0
68,19,5
68,20,0
68,20,5
68,21,0
68,21,5
68,22,0
68,22,5
68,23,0
68,23,5
68,24,0
68,24,5
68,25,0
68,25,5
68,26,0
68,26,5
68,27,0
68,27,5
68,28,0
68,28,5
68,29,0
68,29,5
68,30,0
68,30,5
68,31,0
68,31,5
68,32,0
68,32,5
68,33,0
68,33,5
68,34,0
68,34,5
68,35,0
68,35,5
68,36,0
68,36,5
68,37,0
68,37,5
68,38,0
68,38,5
68,39,0
68,39,5
68,40,0
68,40,5
68,41,0
68,41,5
68,42,0
68,42,5
68,43,0
68,43,5
68,44,0
68,44,5
68,45,0
68,45,5
68,46,0
68,46,5
68,47,0
68,47,5
68,48,0
68,48,5
68,49,0
68,49,5
68,50,0
68,50,5
68,50,6
68,50,7
68,50,8
68,50,9
68,50,10
68,50,11
68,50,12
68,50,13
68,50,14
68,50,15
68,50,16
68,50,17
68,51,0
68,51,5
68,51,6
68,51,7
68,51,8
68,51,9
68,51,10
68,51,11
68,51,12
68,51,13
68,51,14
68,51,15
68,51,16
68,51,17
68,52,0
68,52,17
68,53,0
68,53,5
68,53,6
68,53,7
68,53,8
68,53,9
68,53,10
68,53,11
68,53,12
68,53,13
68,53,14
68,53,15
68,53,16
68,53,17
68,54,0
68,54,5
68,54,6
68,54,7
68,54,8
68,54,9
68,54,10
68,54,11
68,54,12
68,54,13
68,54,14
68,54,15
68,54,16
68,54,17
68,55,0
68,55,5
68,56,0
68,56,5
68,57,0
68,57,5
68,58,0
68,58,5
68,59,0
68,59,5
68,60,0
68,60,5
68,61,0
68,61,5
68,62,0
68,62,5
68,63,0
68,63,5
68,64,0
68,64,5
68,65,0
68,65,5
68,66,0
68,66,5
68,67,0
68,67,5
68,68,0
68,68,5
68,69,0
68,69,5
68,70,0
68,70,5
68,71,0
68,71,5
68,72,0
68,72,5
68,73,0
68,73,5
68,74,0
68,74,5
68,75,0
68,75,5
68,76,0
68,76,5
68,77,0
68,77,5
68,78,0
68,78,5
68,79,0
68,79,5
68,80,0
68,80,5
68,81,0
68,81,5
68,82,0
68,82,5
68,83,0
68,83,5
68,84,0
68,84,5
68,85,0
68,85,5
68,86,0
68,86,5
68,87,0
68,87,5
68,88,0
68,88,5
68,89,0
68,89,5
68,90,0
68,90,5
68,91,0
68,91,5
68,92,0
68,92,5
68,93,0
68,93,5
68,94,0
68,94,5
68,95,0
68,95,5
68,96,0
68,96,5
68,97,0
68,97,5
68,98,0
68,98,5
68,99,0
68,99,5
68,100,0
68,100,5
68,101,0
68,101,5
68,102,0
68,102,5
68,103,0
68,103,5
68,104,0
68,104,5
68,105,0
68,105,5
68,106,0
68,106,5
68,107,0
68,107,5
68,108,0
68,108,5
68,109,0
68,109,5
68,110,0
68,110,5
68,111,0
68,111,5
68,112,0
68,112,1
68,112,2
68,112,3
68,112,4
68,112,5
69,0,0
69,0,1
69,0,2
69,0,3
69,0,4
69,0,5
69,0,6
69,0,7
69,0,8
69,0,9
69,0,10
69,0,11
69,0,12
69,0,13
69,0,14
69,0,15
69,0,16
69,0,17
69,0,18
69,0,19
69,0,20
69,0,21
69,0,22
69,1,0
69,1,22
69,2,0
69,2,22
69,3,0
69,3,22
69,4,0
69,4,18
69,4,19
69,4,20
69,4,21
69,4,22
69,5,0
69,5,18
69,5,19
69,5,20
69,5,21
69,5,22
69,6,0
69,6,13
69,6,14
69,6,15
69,6,16
69,6,17
69,6,18
69,6,19
69,6,20
69,6,21
69,6,22
69,7,0
69,7,13
69,7,14
69,7,15
69,7,16
69,7,17
69,7,18
69,7,19
69,8,0
69,8,17
69,9,0
69,9,17
69,10,0
69,10,5
69,10,6
69,10,7
69,10,8
69,10,9
69,10,10
69,10,11
69,10,12
69,10,13
69,10,14
69,10,15
69,10,16
69,10,17
69,11,0
69,11,5
69,11,6
69,11,7
69,11,8
69,11,9
69,11,10
69,11,11
69,11,12
69,11,13
69,11,14
69,11,15
69,11,16
69,11,17
69,12,0
69,12,5
69,12,6
69,12,7
69,12,8
69,12,9
69,12,10
69,12,11
69,12,12
69,12,13
69,12,14
69,12,15
69,12,16
69,12,17
69,13,0
69,13,5
69,13,6
69,13,7
69,13,8
69,13,9
69,13,10
69,13,11
69,13,12
69,13,13
69,13,14
69,13,15
69,13,16
69,13,17
69,14,0
69,14,5
69,14,6
69,14,7
69,14,8
69,14,9
69,14,10
69,14,11
69,14,12
69,14,13
69,14,14
69,14,15
69,14,16
69,14,17
69,15,0
69,15,5
69,15,6
69,15,7
69,15,8
69,15,9
69,15,10
69,15,11
69,15,12
69,15,13
69,15,14
69,15,15
69,15,16
69,15,17
69,16,0
69,16,5
69,16,6
69,16,7
69,16,8
69,16,9
69,16,10
69,16,11
69,16,12
69,16,13
69,16,14
69,16,15
69,16,16
69,16,17
69,17,0
69,17,5
69,17,6
69,17,7
69,17,8
69,17,9
69,17,10
69,17,11
69,17,12
69,17,13
69,17,14
69,17,15
69,17,16
69,17,17
69,18,0
69,18,5
69,18,6
69,18,7
69,18,8
69,18,9
69,18,10
69,18,11
69,18,12
69,18,13
69,18,14
69,18,15
69,18,16
69,18,17
69,19,0
69,19,5
69,19,6
69,19,7
69,19,8
69,19,9
69,19,10
69,19,11
69,19,12
69,19,13
69,19,14
69,19,15
69,19,16
69,19,17
69,20,0
69,20,5
69,20,6
69,20,7
69,20,8
69,20,9
69,20,10
69,20,11
69,20,12
69,20,13
69,20,14
69,20,15
69,20,16
69,20,17
69,21,0
69,21,5
69,21,6
69,21,7
69,21,8
69,21,9
69,21,10
69,21,11
69,21,12
69,21,13
69,21,14
69,21,15
69,21,16
69,21,17
69,22,0
69,22,5
69,22,6
69,22,7
69,22,8
69,22,9
69,22,10
69,22,11
69,22,12
69,22,13
69,22,14
69,22,15
69,22,16
69,22,17
69,23,0
69,23,5
69,23,6
69,23,7
69,23,8
69,23,9
69,23,10
69,23,11
69,23,12
69,23,13
69,23,14
69,23,15
69,23,16
69,23,17
69,24,0
69,24,5
69,24,6
69,24,7
69,24,8
69,24,9
69,24,10
69,24,11
69,24,12
69,24,13
69,24,14
69,24,15
69,24,16
69,24,17
69,25,0
69,25,5
69,25,6
69,25,7
69,25,8
69,25,9
69,25,10
69,25,11
69,25,12
69,25,13
69,25,14
69,25,15
69,25,16
69,25,17
69,26,0
69,26,5
69,26,6
69,26,7
69,26,8
69,26,9
69,26,10
69,26,11
69,26,12
69,26,13
69,26,14
69,26,15
69,26,16
69,26,17
69,27,0
69,27,5
69,27,6
69,27,7
69,27,8
69,27,9
69,27,10
69,27,11
69,27,12
69,27,13
69,27,14
69,27,15
69,27,16
69,27,17
69,28,0
69,28,5
69,28,6
69,28,7
69,28,8
69,28,9
69,28,10
69,28,11
69,28,12
69,28,13
69,28,14
69,28,15
69,28,16
69,28,17
69,29,0
69,29,5
69,29,6
69,29,7
69,29,8
69,29,9
69,29,10
69,29,11
69,29,12
69,29,13
69,29,14
69,29,15
69,29,16
69,29,17
69,30,0
69,30,5
69,30,6
69,30,7
69,30,8
69,30,9
69,30,10
69,30,11
69,30,12
69,30,13
69,30,14
69,30,15
69,30,16
69,30,17
69,31,0
69,31,5
69,31,6
69,31,7
69,31,8
69,31,9
69,31,10
69,31,11
69,31,12
69,31,13
69,31,14
69,31,15
69,31,16
69,31,17
69,32,0
69,32,5
69,32,6
69,32,7
69,32,8
69,32,9
69,32,10
69,32,11
69,32,12
69,32,13
69,32,14
69,32,15
69,32,16
69,32,17
69,33,0
69,33,5
69,33,6
69,33,7
69,33,8
69,33,9
69,33,10
69,33,11
69,33,12
69,33,13
69,33,14
69,33,15
69,33,16
69,33,17
69,34,0
69,34,5
69,34,6
69,34,7
69,34,8
69,34,9
69,34,10
69,34,11
69,34,12
69,34,13
69,34,14
69,34,15
69,34,16
69,34,17
69,35,0
69,35,5
69,35,6
69,35,7
69,35,8
69,35,9
69,35,10
69,35,11
69,35,12
69,35,13
69,35,14
69,35,15
69,35,16
69,35,17
69,36,0
69,36,5
69,36,6
69,36,7
69,36,8
69,36,9
69,36,10
69,36,11
69,36,12
69,36,13
69,36,14
69,36,15
69,36,16
69,36,17
69,37,0
69,37,5
69,37,6
69,37,7
69,37,8
69,37,9
69,37,10
69,37,11
69,37,12
69,37,13
69,37,14
69,37,15
69,37,16
69,37,17
69,38,0
69,38,5
69,38,6
69,38,7
69,38,8
69,38,9
69,38,10
69,38,11
69,38,12
69,38,13
69,38,14
69,38,15
69,38,16
69,38,17
69,39,0
69,39,5
69,39,6
69,39,7
69,39,8
69,39,9
69,39,10
69,39,11
69,39,12
69,39,13
69,39,14
69,39,15
69,39,16
69,39,17
69,40,0
69,40,5
69,40,6
69,40,7
69,40,8
69,40,9
69,40,10
69,40,11
69,40,12
69,40,13
69,40,14
69,40,15
69,40,16
69,40,17
69,41,0
69,41,5
69,41,6
69,41,7
69,41,8
69,41,9
69,41,10
69,41,11
69,41,12
69,41,13
69,41,14
69,41,15
69,41,16
69,41,17
69,42,0
69,42,5
69,42,6
69,42,7
69,42,8
69,42,9
69,42,10
69,42,11
69,42,12
69,42,13
69,42,14
69,42,15
69,42,16
69,42,17
69,43,0
69,43,5
69,43,6
69,43,7
69,43,8
69,43,9
69,43,10
69,43,11
69,43,12
69,43,13
69,43,14
69,43,15
69,43,16
69,43,17
69,44,0
69,44,5
69,44,6
69,44,7
69,44,8
69,44,9
69,44,10
69,44,11
69,44,12
69,44,13
69,44,14
69,44,15
69,44,16
69,44,17
69,45,0
69,45,5
69,45,6
69,45,7
69,45,8
69,45,9
69,45,10
69,45,11
69,45,12
69,45,13
69,45,14
69,45,15
69,45,16
69,45,17
69,46,0
69,46,5
69,46,6
69,46,7
69,46,8
69,46,9
69,46,10
69,46,11
69,46,12
69,46,13
69,46,14
69,46,15
69,46,16
69,46,17
69,47,0
69,47,5
69,47,6
69,47,7
69,47,8
69,47,9
69,47,10
69,47,11
69,47,12
69,47,13
69,47,14
69,47,15
69,47,16
69,47,17
69,48,0
69,48,5
69,48,6
69,48,7
69,48,8
69,48,9
69,48,10
69,48,11
69,48,12
69,48,13
69,48,14
69,48,15
69,48,16
69,48,17
69,49,0
69,49,5
69,49,6
69,49,7
69,49,8
69,49,9
69,49,10
69,49,11
69,49,12
69,49,13
69,49,14
69,49,15
69,49,16
69,49,17
69,50,0
69,50,5
69,50,6
69,50,7
69,50,8
69,50,9
69,50,10
69,50,11
69,50,12
69,50,13
69,50,14
69,50,15
69,50,16
69,50,17
69,51,0
69,51,5
69,51,6
69,51,7
69,51,8
69,51,9
69,51,10
69,51,11
69,51,12
69,51,13
69,51,14
69,51,15
69,51,16
69,51,17
69,52,0
69,52,17
69,53,0
69,53,5
69,53,6
69,53,7
69,53,8
69,53,9
69,53,10
69,53,11
69,53,12
69,53,13
69,53,14
69,53,15
69,53,16
69,53,17
69,54,0
69,54,5
69,54,6
69,54,7
69,54,8
69,54,9
69,54,10
69,54,11
69,54,12
69,54,13
69,54,14
69,54,15
69,54,16
69,54,17
69,55,0
69,55,5
69,56,0
69,56,5
69,57,0
69,57,5
69,58,0
69,58,5
69,59,0
69,59,5
69,60,0
69,60,5
69,61,0
69,61,5
69,62,0
69,62,5
69,63,0
69,63,5
69,64,0
69,64,5
69,65,0
69,65,5
69,66,0
69,66,5
69,67,0
69,67,5
69,68,0
69,68,5
69,69,0
69,69,5
69,70,0
69,70,5
69,71,0
69,71,5
69,72,0
69,72,5
69,73,0
69,73,5
69,74,0
69,74,5
69,75,0
69,75,5
69,76,0
69,76,5
69,77,0
69,77,5
69,78,0
69,78,5
69,79,0
69,79,5
69,80,0
69,80,5
69,81,0
69,81,5
69,82,0
69,82,5
69,83,0
69,83,5
69,84,0
69,84,5
69,85,0
69,85,5
69,86,0
69,86,5
69,87,0
69,87,5
69,88,0
69,88,5
69,89,0
69,89,5
69,90,0
69,90,5
69,91,0
69,91,5
69,92,0
69,92,5
69,93,0
69,93,5
69,94,0
69,94,5
69,95,0
69,95,5
69,96,0
69,96,5
69,97,0
69,97,5
69,98,0
69,98,5
69,99,0
69,99,5
69,100,0
69,100,5
69,101,0
69,101,5
69,102,0
69,102,5
69,103,0
69,103,5
69,104,0
69,104,5
69,105,0
69,105,5
69,106,0
69,106,5
69,107,0
69,107,5
69,108,0
69,108,5
69,109,0
69,109,5
69,110,0
69,110,5
69,111,0
69,111,5
69,112,0
69,112,1
69,112,2
69,112,3
69,112,4
69,112,5
70,0,0
70,0,1
70,0,2
70,0,3
70,0,4
70,0,5
70,0,6
70,0,7
70,0,8
70,0,9
70,0,10
70,0,11
70,0,12
70,0,13
70,0,14
70,0,15
70,0,16
70,0,17
70,0,18
70,0,19
70,0,20
70,0,21
70,0,22
70,1,0
70,1,22
70,2,0
70,2,22
70,3,0
70,3,22
70,4,0
70,4,18
70,4,19
70,4,20
70,4,21
70,4,22
70,5,0
70,5,18
70,5,19
70,5,20
70,5,21
70,5,22
70,6,0
70,6,13
70,6,14
70,6,15
70,6,16
70,6,17
70,6,18
70,6,19
70,6,20
70,6,21
70,6,22
70,7,0
70,7,13
70,7,14
70,7,15
70,7,16
70,7,17
70,7,18
70,7,19
70,8,0
70,8,13
70,8,14
70,8,15
70,8,16
70,8,17
70,9,0
70,9,13
70,9,14
70,9,15
70,9,16
70,9,17
70,10,0
70,10,5
70,10,6
70,10,7
70,10,8
70,10,9
70,10,10
70,10,11
70,10,12
70,10,13
70,10,14
70,10,15
70,10,16
70,10,17
70,11,0
70,11,5
70,11,6
70,11,7
70,11,8
70,11,9
70,11,10
70,11,11
70,11,12
70,11,13
70,11,14
70,11,15
70,11,16
70,11,17
70,12,0
70,12,5
70,12,6
70,12,7
70,12,8
70,12,9
70,12,10
70,12,11
70,12,12
70,12,13
70,12,14
70,12,15
70,12,16
70,12,17
70,13,0
70,13,5
70,13,6
70,13,7
70,13,8
70,13,9
70,13,10
70,13,11
70,13,12
70,13,13
70,13,14
70,13,15
70,13,16
70,13,17
70,14,0
70,14,5
70,14,6
70,14,7
70,14,8
70,14,9
70,14,10
70,14,11
70,14,12
70,14,13
70,14,14
70,14,15
70,14,16
70,14,17
70,15,0
70,15,5
70,15,6
70,15,7
70,15,8
70,15,9
70,15,10
70,15,11
70,15,12
70,15,13
70,15,14
70,15,15
70,15,16
70,15,17
70,16,0
70,16,5
70,16,6
70,16,7
70,16,8
70,16,9
70,16,10
70,16,11
70,16,12
70,16,13
70,16,14
70,16,15
70,16,16
70,16,17
70,17,0
70,17,5
70,17,6
70,17,7
70,17,8
70,17,9
70,17,10
70,17,11
70,17,12
70,17,13
70,17,14
70,17,15
70,17,16
70,17,17
70,18,0
70,18,5
70,18,6
70,18,7
70,18,8
70,18,9
70,18,10
70,18,11
70,18,12
70,18,13
70,18,14
70,18,15
70,18,16
70,18,17
70,19,0
70,19,5
70,19,6
70,19,7
70,19,8
70,19,9
70,19,10
70,19,11
70,19,12
70,19,13
70,19,14
70,19,15
70,19,16
70,19,17
70,20,0
70,20,5
70,20,6
70,20,7
70,20,8
70,20,9
70,20,10
70,20,11
70,20,12
70,20,13
70,20,14
70,20,15
70,20,16
70,20,17
70,21,0
70,21,5
70,21,6
70,21,7
70,21,8
70,21,9
70,21,10
70,21,11
70,21,12
70,21,13
70,21,14
70,21,15
70,21,16
70,21,17
70,22,0
70,22,5
70,22,6
70,22,7
70,22,8
70,22,9
70,22,10
70,22,11
70,22,12
70,22,13
70,22,14
70,22,15
70,22,16
70,22,17
70,23,0
70,23,5
70,23,6
70,23,7
70,23,8
70,23,9
70,23,10
70,23,11
70,23,12
70,23,13
70,23,14
70,23,15
70,23,16
70,23,17
70,24,0
70,24,5
70,24,6
70,24,7
70,24,8
70,24,9
70,24,10
70,24,11
70,24,12
70,24,13
70,24,14
70,24,15
70,24,16
70,24,17
70,25,0
70,25,5
70,25,6
70,25,7
70,25,8
70,25,9
70,25,10
70,25,11
70,25,12
70,25,13
70,25,14
70,25,15
70,25,16
70,25,17
70,26,0
70,26,5
70,26,6
70,26,7
70,26,8
70,26,9
70,26,10
70,26,11
70,26,12
70,26,13
70,26,14
70,26,15
70,26,16
70,26,17
70,27,0
70,27,5
70,27,6
70,27,7
70,27,8
70,27,9
70,27,10
70,27,11
70,27,12
70,27,13
70,27,14
70,27,15
70,27,16
70,27,17
70,28,0
70,28,5
70,28,6
70,28,7
70,28,8
70,28,9
70,28,10
70,28,11
70,28,12
70,28,13
70,28,14
70,28,15
70,28,16
70,28,17
70,29,0
70,29,5
70,29,6
70,29,7
70,29,8
70,29,9
70,29,10
70,29,11
70,29,12
70,29,13
70,29,14
70,29,15
70,29,16
70,29,17
70,30,0
70,30,5
70,30,6
70,30,7
70,30,8
70,30,9
70,30,10
70,30,11
70,30,12
70,30,13
70,30,14
70,30,15
70,30,16
70,30,17
70,31,0
70,31,5
70,31,6
70,31,7
70,31,8
70,31,9
70,31,10
70,31,11
70,31,12
70,31,13
70,31,14
70,31,15
70,31,16
70,31,17
70,32,0
70,32,5
70,32,6
70,32,7
70,32,8
70,32,9
70,32,10
70,32,11
70,32,12
70,32,13
70,32,14
70,32,15
70,32,16
70,32,17
70,33,0
70,33,5
70,33,6
70,33,7
70,33,8
70,33,9
70,33,10
70,33,11
70,33,12
70,33,13
70,33,14
70,33,15
70,33,16
70,33,17
70,34,0
70,34,5
70,34,6
70,34,7
70,34,8
70,34,9
70,34,10
70,34,11
70,34,12
70,34,13
70,34,14
70,34,15
70,34,16
70,34,17
70,35,0
70,35,5
70,35,6
70,35,7
70,35,8
70,35,9
70,35,10
70,35,11
70,35,12
70,35,13
70,35,14
70,35,15
70,35,16
70,35,17
70,36,0
70,36,5
70,36,6
70,36,7
70,36,8
70,36,9
70,36,10
70,36,11
70,36,12
70,36,13
70,36,14
70,36,15
70,36,16
70,36,17
70,37,0
70,37,5
70,37,6
70,37,7
70,37,8
70,37,9
70,37,10
70,37,11
70,37,12
70,37,13
70,37,14
70,37,15
70,37,16
70,37,17
70,38,0
70,38,5
70,38,6
70,38,7
70,38,8
70,38,9
70,38,10
70,38,11
70,38,12
70,38,13
70,38,14
70,38,15
70,38,16
70,38,17
70,39,0
70,39,5
70,39,6
70,39,7
70,39,8
70,39,9
70,39,10
70,39,11
70,39,12
70,39,13
70,39,14
70,39,15
70,39,16
70,39,17
70,40,0
70,40,5
70,40,6
70,40,7
70,40,8
70,40,9
70,40,10
70,40,11
70,40,12
70,40,13
70,40,14
70,40,15
70,40,16
70,40,17
70,41,0
70,41,5
70,41,6
70,41,7
70,41,8
70,41,9
70,41,10
70,41,11
70,41,12
70,41,13
70,41,14
70,41,15
70,41,16
70,41,17
70,42,0
70,42,5
70,42,6
70,42,7
70,42,8
70,42,9
70,42,10
70,42,11
70,42,12
70,42,13
70,42,14
70,42,15
70,42,16
70,42,17
70,43,0
70,43,5
70,43,6
70,43,7
70,43,8
70,43,9
70,43,10
70,43,11
70,43,12
70,43,13
70,43,14
70,43,15
70,43,16
70,43,17
70,44,0
70,44,5
70,44,6
70,44,7
70,44,8
70,44,9
70,44,10
70,44,11
70,44,12
70,44,13
70,44,14
70,44,15
70,44,16
70,44,17
70,45,0
70,45,5
70,45,6
70,45,7
70,45,8
70,45,9
70,45,10
70,45,11
70,45,12
70,45,13
70,45,14
70,45,15
70,45,16
70,45,17
70,46,0
70,46,5
70,46,6
70,46,7
70,46,8
70,46,9
70,46,10
70,46,11
70,46,12
70,46,13
70,46,14
70,46,15
70,46,16
70,46,17
70,47,0
70,47,5
70,47,6
70,47,7
70,47,8
70,47,9
70,47,10
70,47,11
70,47,12
70,47,13
70,47,14
70,47,15
70,47,16
70,47,17
70,48,0
70,48,5
70,48,6
70,48,7
70,48,8
70,48,9
70,48,10
70,48,11
70,48,12
70,48,13
70,48,14
70,48,15
70,48,16
70,48,17
70,49,0
70,49,5
70,49,6
70,49,7
70,49,8
70,49,9
70,49,10
70,49,11
70,49,12
70,49,13
70,49,14
70,49,15
70,49,16
70,49,17
70,50,0
70,50,5
70,50,6
70,50,7
70,50,8
70,50,9
70,50,10
70,50,11
70,50,12
70,50,13
70,50,14
70,50,15
70,50,16
70,50,17
70,51,0
70,51,5
70,51,6
70,51,7
70,51,8
70,51,9
70,51,10
70,51,11
70,51,12
70,51,13
70,51,14
70,51,15
70,51,16
70,51,17
70,52,0
70,52,13
70,52,14
70,52,15
70,52,16
70,52,17
70,53,0
70,53,5
70,53,6
70,53,7
70,53,8
70,53,9
70,53,10
70,53,11
70,53,12
70,53,13
70,53,14
70,53,15
70,53,16
70,53,17
70,54,0
70,54,5
70,54,6
70,54,7
70,54,8
70,54,9
70,54,10
70,54,11
70,54,12
70,54,13
70,54,14
70,54,15
70,54,16
70,54,17
70,55,0
70,55,5
70,56,0
70,56,5
70,57,0
70,57,5
70,58,0
70,58,5
70,59,0
70,59,5
70,60,0
70,60,5
70,61,0
70,61,5
70,62,0
70,62,5
70,63,0
70,63,5
70,64,0
70,64,5
70,65,0
70,65,5
70,66,0
70,66,5
70,67,0
70,67,5
70,68,0
70,68,5
70,69,0
70,69,5
70,70,0
70,70,5
70,71,0
70,71,5
70,72,0
70,72,5
70,73,0
70,73,5
70,74,0
70,74,5
70,75,0
70,75,5
70,76,0
70,76,5
70,77,0
70,77,5
70,78,0
70,78,5
70,79,0
70,79,5
70,80,0
70,80,5
70,81,0
70,81,5
70,82,0
70,82,5
70,83,0
70,83,5
70,84,0
70,84,5
70,85,0
70,85,5
70,86,0
70,86,5
70,87,0
70,87,5
70,88,0
70,88,5
70,89,0
70,89,5
70,90,0
70,90,5
70,91,0
70,91,5
70,92,0
70,92,5
70,93,0
70,93,5
70,94,0
70,94,5
70,95,0
70,95,5
70,96,0
70,96,5
70,97,0
70,97,5
70,98,0
70,98,5
70,99,0
70,99,5
70,100,0
70,100,5
70,101,0
70,101,5
70,102,0
70,102,5
70,103,0
70,103,5
70,104,0
70,104,5
70,105,0
70,105,5
70,106,0
70,106,5
70,107,0
70,107,5
70,108,0
70,108,5
70,109,0
70,109,5
70,110,0
70,110,5
70,111,0
70,111,5
70,112,0
70,112,1
70,112,2
70,112,3
70,112,4
70,112,5
71,0,0
71,0,1
71,0,2
71,0,3
71,0,4
71,0,5
71,0,6
71,0,7
71,0,8
71,0,9
71,0,10
71,0,11
71,0,12
71,0,13
71,0,14
71,0,15
71,0,16
71,0,17
71,0,18
71,0,19
71,0,20
71,0,21
71,0,22
71,1,0
71,1,15
71,1,16
71,1,17
71,1,18
71,1,19
71,1,20
71,1,22
71,2,0
71,2,15
71,2,16
71,2,17
71,2,18
71,2,19
71,2,20
71,2,22
71,3,0
71,3,15
71,3,16
71,3,17
71,3,18
71,3,19
71,3,20
71,3,22
71,4,0
71,4,15
71,4,16
71,4,17
71,4,18
71,4,19
71,4,20
71,4,21
71,4,22
71,5,0
71,5,15
71,5,16
71,5,17
71,5,18
71,5,19
71,5,20
71,5,21
71,5,22
71,6,0
71,6,13
71,6,14
71,6,15
71,6,16
71,6,17
71,6,18
71,6,19
71,6,20
71,6,21
71,6,22
71,7,0
71,7,13
71,7,14
71,7,15
71,7,16
71,7,17
71,7,18
71,7,19
71,8,0
71,8,13
71,8,14
71,8,15
71,8,16
71,8,17
71,9,0
71,9,13
71,9,14
71,9,15
71,9,16
71,9,17
71,10,0
71,10,13
71,10,14
71,10,15
71,10,16
71,10,17
71,11,0
71,11,13
71,11,14
71,11,15
71,11,16
71,11,17
71,12,0
71,12,13
71,12,14
71,12,15
71,12,16
71,12,17
71,13,0
71,13,13
71,13,14
71,13,15
71,13,16
71,13,17
71,14,0
71,14,13
71,14,14
71,14,15
71,14,16
71,14,17
71,15,0
71,15,13
71,15,14
71,15,15
71,15,16
71,15,17
71,16,0
71,16,13
71,16,14
71,16,15
71,16,16
71,16,17
71,17,0
71,17,13
71,17,14
71,17,15
71,17,16
71,17,17
71,18,0
71,18,13
71,18,14
71,18,15
71,18,16
71,18,17
71,19,0
71,19,13
71,19,14
71,19,15
71,19,16
71,19,17
71,20,0
71,20,13
71,20,14
71,20,15
71,20,16
71,20,17
71,21,0
71,21,13
71,21,14
71,21,15
71,21,16
71,21,17
71,22,0
71,22,13
71,22,14
71,22,15
71,22,16
71,22,17
71,23,0
71,23,13
71,23,14
71,23,15
71,23,16
71,23,17
71,24,0
71,24,13
71,24,14
71,24,15
71,24,16
71,24,17
71,25,0
71,25,13
71,25,14
71,25,15
71,25,16
71,25,17
71,26,0
71,26,13
71,26,14
71,26,15
71,26,16
71,26,17
71,27,0
71,27,13
71,27,14
71,27,15
71,27,16
71,27,17
71,28,0
71,28,13
71,28,14
71,28,15
71,28,16
71,28,17
71,29,0
71,29,13
71,29,14
71,29,15
71,29,16
71,29,17
71,30,0
71,30,13
71,30,14
71,30,15
71,30,16
71,30,17
71,31,0
71,31,13
71,31,14
71,31,15
71,31,16
71,31,17
71,32,0
71,32,13
71,32,14
71,32,15
71,32,16
71,32,17
71,33,0
71,33,13
71,33,14
71,33,15
71,33,16
71,33,17
71,34,0
71,34,13
71,34,14
71,34,15
71,34,16
71,34,17
71,35,0
71,35,13
71,35,14
71,35,15
71,35,16
71,35,17
71,36,0
71,36,13
71,36,14
71,36,15
71,36,16
71,36,17
71,37,0
71,37,13
71,37,14
71,37,15
71,37,16
71,37,17
71,38,0
71,38,13
71,38,14
71,38,15
71,38,16
71,38,17
71,39,0
71,39,13
71,39,14
71,39,15
71,39,16
71,39,17
71,40,0
71,40,13
71,40,14
71,40,15
71,40,16
71,40,17
71,41,0
71,41,13
71,41,14
71,41,15
71,41,16
71,41,17
71,42,0
71,42,13
71,42,14
71,42,15
71,42,16
71,42,17
71,43,0
71,43,13
71,43,14
71,43,15
71,43,16
71,43,17
71,44,0
71,44,13
71,44,14
71,44,15
71,44,16
71,44,17
71,45,0
71,45,13
71,45,14
71,45,15
71,45,16
71,45,17
71,46,0
71,46,13
71,46,14
71,46,15
71,46,16
71,46,17
71,47,0
71,47,13
71,47,14
71,47,15
71,47,16
71,47,17
71,48,0
71,48,13
71,48,14
71,48,15
71,48,16
71,48,17
71,49,0
71,49,13
71,49,14
71,49,15
71,49,16
71,49,17
71,50,0
71,50,13
71,50,14
71,50,15
71,50,16
71,50,17
71,51,0
71,51,13
71,51,14
71,51,15
71,51,16
71,51,17
71,52,0
71,52,13
71,52,14
71,52,15
71,52,16
71,52,17
71,53,0
71,53,5
71,53,6
71,53,7
71,53,8
71,53,9
71,53,10
71,53,11
71,53,12
71,53,13
71,53,14
71,53,15
71,53,16
71,53,17
71,54,0
71,54,5
71,54,6
71,54,7
71,54,8
71,54,9
71,54,10
71,54,11
71,54,12
71,54,13
71,54,14
71,54,15
71,54,16
71,54,17
71,55,0
71,55,5
71,56,0
71,56,5
71,57,0
71,57,5
71,58,0
71,58,5
71,59,0
71,59,5
71,60,0
71,60,5
71,61,0
71,61,5
71,62,0
71,62,5
71,63,0
71,63,5
71,64,0
71,64,5
71,65,0
71,65,5
71,66,0
71,66,5
71,67,0
71,67,5
71,68,0
71,68,5
71,69,0
71,69,5
71,70,0
71,70,5
71,71,0
71,71,5
71,72,0
71,72,5
71,73,0
71,73,5
71,74,0
71,74,5
71,75,0
71,75,5
71,76,0
71,76,5
71,77,0
71,77,5
71,78,0
71,78,5
71,79,0
71,79,5
71,80,0
71,80,5
71,81,0
71,81,5
71,82,0
71,82,5
71,83,0
71,83,5
71,84,0
71,84,5
71,85,0
71,85,5
71,86,0
71,86,5
71,87,0
71,87,5
71,88,0
71,88,5
71,89,0
71,89,5
71,90,0
71,90,5
71,91,0
71,91,1
71,91,2
71,91,3
71,91,4
71,91,5
71,92,0
71,92,1
71,92,2
71,92,3
71,92,4
71,92,5
71,93,0
71,93,1
71,93,2
71,93,3
71,93,4
71,93,5
71,94,0
